movieId,title,genres,tmdbId,year,clean_title,tmdb_content,content
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller,145135.0,2013,Dark Skies,Keri Russell Josh Hamilton Dakota Goyo J.K. Simmons Trevor St. John alien alien abduction fear home invasion sci-fi horror,Dark Skies Horror Sci-Fi Thriller 2013 Keri Russell Josh Hamilton Dakota Goyo J.K. Simmons Trevor St. John alien alien abduction fear home invasion sci-fi horror
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,130739.0,2012,Oh Boy (A Coffee in Berlin),"Tom Schilling Marc Hosemann Friederike Kempter Justus von Dohnányi Katharina Schüttler berlin, germany coffee girlfriend slacker coming of age college dropout","Oh Boy (A Coffee in Berlin) Comedy Drama 2012 Tom Schilling Marc Hosemann Friederike Kempter Justus von Dohnányi Katharina Schüttler berlin, germany coffee girlfriend slacker coming of age college dropout"
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,170657.0,2013,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) Adventure Comedy Fantasy Romance IMAX 2013 
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,28090.0,1990,Maniac Cop 2,Robert Davi Claudia Christian Michael Lerner Bruce Campbell Laurene Landon ,Maniac Cop 2 Action Horror Thriller 1990 Robert Davi Claudia Christian Michael Lerner Bruce Campbell Laurene Landon 
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,81005.0,2013,Jack the Giant Slayer,,Jack the Giant Slayer Adventure Fantasy IMAX 2013 
101070,Wadjda (2012),Drama,129112.0,2012,Wadjda,,Wadjda Drama 2012 
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,59255.0,2010,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",Michael Ostrowski Andreas Kiendl Elfriede Ott Gerhard Liebmann Angelika Niedetzky ,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) Comedy 2010 Michael Ostrowski Andreas Kiendl Elfriede Ott Gerhard Liebmann Angelika Niedetzky "
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,43650.0,1949,"Legend of Sleepy Hollow, The",Bing Crosby Pinto Colvig Billy Bletcher Clarence Nash The Rhythmaires halloween headless horseman short film,"Legend of Sleepy Hollow, The Animation Comedy Horror Musical 1949 Bing Crosby Pinto Colvig Billy Bletcher Clarence Nash The Rhythmaires halloween headless horseman short film"
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,72559.0,2013,G.I. Joe: Retaliation,Dwayne Johnson Bruce Willis Jonathan Pryce Adrianne Palicki Ray Park rescue assassin technology missile warhead president conspiracy explosion battle surveillance cobra,G.I. Joe: Retaliation Action Adventure Sci-Fi Thriller IMAX 2013 Dwayne Johnson Bruce Willis Jonathan Pryce Adrianne Palicki Ray Park rescue assassin technology missile warhead president conspiracy explosion battle surveillance cobra
101088,Stoker (2013),Drama|Mystery|Thriller,86825.0,2013,Stoker,,Stoker Drama Mystery Thriller 2013 
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,68728.0,2013,Oz the Great and Powerful,James Franco Mila Kunis Rachel Weisz Michelle Williams Zach Braff witch based on novel or book magic circus hope illusion con artist fantasy world magic trick wizard based on young adult novel,Oz the Great and Powerful Action Adventure Fantasy IMAX 2013 James Franco Mila Kunis Rachel Weisz Michelle Williams Zach Braff witch based on novel or book magic circus hope illusion con artist fantasy world magic trick wizard based on young adult novel
101142,"Croods, The (2013)",Adventure|Animation|Comedy,49519.0,2013,"Croods, The",,"Croods, The Adventure Animation Comedy 2013 "
101283,"Incredible Burt Wonderstone, The (2013)",Comedy,124459.0,2013,"Incredible Burt Wonderstone, The",,"Incredible Burt Wonderstone, The Comedy 2013 "
101360,"Call, The (2013)",Drama|Thriller,158011.0,2013,"Call, The",,"Call, The Drama Thriller 2013 "
101362,Olympus Has Fallen (2013),Action|Thriller,117263.0,2013,Olympus Has Fallen,"Gerard Butler Aaron Eckhart Finley Jacobsen Dylan McDermott Rick Yune usa president washington dc, usa the white house secret service terrorist attack north korea","Olympus Has Fallen Action Thriller 2013 Gerard Butler Aaron Eckhart Finley Jacobsen Dylan McDermott Rick Yune usa president washington dc, usa the white house secret service terrorist attack north korea"
101415,"First Time, The (2012)",Comedy|Drama|Romance,84199.0,2012,"First Time, The",,"First Time, The Comedy Drama Romance 2012 "
101423,Mezzo Forte (1998),Action|Animation|Comedy,55892.0,1998,Mezzo Forte,,Mezzo Forte Action Animation Comedy 1998 
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,97367.0,2012,"Place Beyond the Pines, The",,"Place Beyond the Pines, The Crime Drama 2012 "
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,127867.0,2012,"Brass Teapot, The",,"Brass Teapot, The Comedy Fantasy Thriller 2012 "
101531,Phil Spector (2013),Drama,173153.0,2013,Phil Spector,,Phil Spector Drama 2013 
101577,"Host, The (2013)",Action|Adventure|Romance,72710.0,2013,"Host, The",,"Host, The Action Adventure Romance 2013 "
101612,Admission (2013),Comedy|Romance,144340.0,2013,Admission,Tina Fey Ann Harada Ben Levin Dan Levy Maggie Keenan-Bolger adoption princeton university wedding admissions romantic dramedy college admissions,Admission Comedy Romance 2013 Tina Fey Ann Harada Ben Levin Dan Levy Maggie Keenan-Bolger adoption princeton university wedding admissions romantic dramedy college admissions
101739,Evil Dead (2013),Horror,109428.0,2013,Evil Dead,,Evil Dead Horror 2013 
101741,Trance (2013),Crime|Thriller,68727.0,2013,Trance,James McAvoy Vincent Cassel Rosario Dawson Danny Sapani Matt Cross amnesia loss of sense of reality heist art thief double cross hypnotism duringcreditsstinger implanted memory suppressed memory forgotten memory plot twist tense intense excited,Trance Crime Thriller 2013 James McAvoy Vincent Cassel Rosario Dawson Danny Sapani Matt Cross amnesia loss of sense of reality heist art thief double cross hypnotism duringcreditsstinger implanted memory suppressed memory forgotten memory plot twist tense intense excited
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,133698.0,2012,"Perfect Plan, A (Plan parfait, Un)",Diane Kruger Dany Boon Alice Pol Robert Plagnol Jonathan Cohen france love,"Perfect Plan, A (Plan parfait, Un) Adventure Comedy Romance 2012 Diane Kruger Dany Boon Alice Pol Robert Plagnol Jonathan Cohen france love"
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,75612.0,2013,Oblivion,Tom Cruise Morgan Freeman Olga Kurylenko Andrea Riseborough Nikolaj Coster-Waldau spacecraft dystopia post-apocalyptic future based on comic space drone surveillance human vs alien 2070s apologetic assertive bold,Oblivion Action Adventure Sci-Fi IMAX 2013 Tom Cruise Morgan Freeman Olga Kurylenko Andrea Riseborough Nikolaj Coster-Waldau spacecraft dystopia post-apocalyptic future based on comic space drone surveillance human vs alien 2070s apologetic assertive bold
101884,Dark Tide (2012),Adventure|Drama|Thriller,59963.0,2012,Dark Tide,"Halle Berry Olivier Martinez Sizwe Msutu Mark Elderkin Thoko Ntshinga shark attack shark diver diver instructor cape town, south africa","Dark Tide Adventure Drama Thriller 2012 Halle Berry Olivier Martinez Sizwe Msutu Mark Elderkin Thoko Ntshinga shark attack shark diver diver instructor cape town, south africa"
101895,42 (2013),Drama,109410.0,2013,42,Chadwick Boseman Harrison Ford Nicole Beharie Christopher Meloni Ryan Merriman sports baseball biography racial segregation racial tension racial prejudice brooklyn dodgers 1940s,42 Drama 2013 Chadwick Boseman Harrison Ford Nicole Beharie Christopher Meloni Ryan Merriman sports baseball biography racial segregation racial tension racial prejudice brooklyn dodgers 1940s
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,110420.0,2012,Wolf Children (Okami kodomo no ame to yuki),,Wolf Children (Okami kodomo no ame to yuki) Animation Fantasy 2012 
101973,Disconnect (2012),Drama|Thriller,127517.0,2012,Disconnect,Jason Bateman Hope Davis Frank Grillo Michael Nyqvist Paula Patton suicide society technology relationship problems internet cell phone credit card fraud meeting on the internet social media chat room cyber bully,Disconnect Drama Thriller 2012 Jason Bateman Hope Davis Frank Grillo Michael Nyqvist Paula Patton suicide society technology relationship problems internet cell phone credit card fraud meeting on the internet social media chat room cyber bully
102007,"Invincible Iron Man, The (2007)",Animation,13647.0,2007,"Invincible Iron Man, The",,"Invincible Iron Man, The Animation 2007 "
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,42699.0,1967,Yongary: Monster from the Deep,,Yongary: Monster from the Deep Children Horror Sci-Fi 1967 
102033,Pain & Gain (2013),Action|Comedy|Crime,134374.0,2013,Pain & Gain,"Mark Wahlberg Dwayne Johnson Anthony Mackie Tony Shalhoub Ed Harris miami, florida scam weight lifting weightlifting duringcreditsstinger","Pain & Gain Action Comedy Crime 2013 Mark Wahlberg Dwayne Johnson Anthony Mackie Tony Shalhoub Ed Harris miami, florida scam weight lifting weightlifting duringcreditsstinger"
102058,Hulk Vs. (2009),Animation,15257.0,2009,Hulk Vs.,Fred Tatasciore Bryce Johnson Steve Blum Nolan North Tom Kane superhero mutant based on comic norse mythology,Hulk Vs. Animation 2009 Fred Tatasciore Bryce Johnson Steve Blum Nolan North Tom Kane superhero mutant based on comic norse mythology
102066,Resolution (2012),Horror|Thriller,121606.0,2012,Resolution,Peter Cilella Vinny Curran Zahn McClarnon Bill Oberst Jr. Emily Montague friendship fire cave cabin drugs handcuffed native american reservation recovering addict addict video tape resolution,Resolution Horror Thriller 2012 Peter Cilella Vinny Curran Zahn McClarnon Bill Oberst Jr. Emily Montague friendship fire cave cabin drugs handcuffed native american reservation recovering addict addict video tape resolution
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,84204.0,2012,Grabbers,Richard Coyle Ruth Bradley Russell Tovey Bronagh Gallagher David Pearse monster ireland drunk beheaded,Grabbers Comedy Horror Sci-Fi 2012 Richard Coyle Ruth Bradley Russell Tovey Bronagh Gallagher David Pearse monster ireland drunk beheaded
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,76589.0,2012,Justice League: Doom,Kevin Conroy Tim Daly Susan Eisenberg Michael Rosenbaum Carl Lumbly based on comic super power superhero team woman director,Justice League: Doom Action Animation Fantasy 2012 Kevin Conroy Tim Daly Susan Eisenberg Michael Rosenbaum Carl Lumbly based on comic super power superhero team woman director
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,44865.0,2013,"Grandmaster, The (Yi dai zong shi)",,"Grandmaster, The (Yi dai zong shi) Action Drama IMAX 2013 "
102123,This Is the End (2013),Action|Comedy,109414.0,2013,This Is the End,James Franco Jonah Hill Seth Rogen Jay Baruchel Danny McBride friendship monster panic painting exorcism dark comedy possession satire celebrity friends end of the world house party apocalypse hollywood creature drugs demon self-referential macabre end disturbed frantic claustrophobic other worldly mischievous dreary biblical amused,This Is the End Action Comedy 2013 James Franco Jonah Hill Seth Rogen Jay Baruchel Danny McBride friendship monster panic painting exorcism dark comedy possession satire celebrity friends end of the world house party apocalypse hollywood creature drugs demon self-referential macabre end disturbed frantic claustrophobic other worldly mischievous dreary biblical amused
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,68721.0,2013,Iron Man 3,,Iron Man 3 Action Sci-Fi Thriller IMAX 2013 
102165,"English Teacher, The (2013)",Comedy|Drama,174321.0,2013,"English Teacher, The",,"English Teacher, The Comedy Drama 2013 "
102194,Mud (2012),Adventure|Crime|Drama,103731.0,2012,Mud,,Mud Adventure Crime Drama 2012 
102217,Bill Hicks: Revelations (1993),Comedy,25117.0,1993,Bill Hicks: Revelations,,Bill Hicks: Revelations Comedy 1993 
102278,Pawn (2013),Crime|Thriller,165739.0,2013,Pawn,,Pawn Crime Thriller 2013 
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,45736.0,1976,Shaolin Temple (Shao Lin si),Alexander Fu Sheng Chi Kuan-Chun Wai Wang David Chiang Da-Wei Ti Lung martial arts shaolin kung fu,Shaolin Temple (Shao Lin si) Action Adventure Drama 1976 Alexander Fu Sheng Chi Kuan-Chun Wai Wang David Chiang Da-Wei Ti Lung martial arts shaolin kung fu
102378,Syrup (2013),Comedy|Drama,72525.0,2013,Syrup,Amber Heard Shiloh Fernandez Kellan Lutz Brittany Snow Josh Pais ,Syrup Comedy Drama 2013 Amber Heard Shiloh Fernandez Kellan Lutz Brittany Snow Josh Pais 
102407,"Great Gatsby, The (2013)",Drama,64682.0,2013,"Great Gatsby, The","Leonardo DiCaprio Tobey Maguire Carey Mulligan Joel Edgerton Elizabeth Debicki infidelity based on novel or book obsession hope long island, new york 1920s voiceover","Great Gatsby, The Drama 2013 Leonardo DiCaprio Tobey Maguire Carey Mulligan Joel Edgerton Elizabeth Debicki infidelity based on novel or book obsession hope long island, new york 1920s voiceover"
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,54138.0,2013,Star Trek Into Darkness,,Star Trek Into Darkness Action Adventure Sci-Fi IMAX 2013 
102481,"Internship, The (2013)",Comedy,116741.0,2013,"Internship, The",,"Internship, The Comedy 2013 "
102590,Darkon (2006),Documentary|Fantasy,16150.0,2006,Darkon,,Darkon Documentary Fantasy 2006 
102602,Mimino (1977),Comedy,27861.0,1977,Mimino,"Vakhtang Kikabidze Frunzik Mkrtchyan Evgeni Leonov Elena Proklova Marina Dyuzheva pilot helicopter pilot misadventure moscow, russia","Mimino Comedy 1977 Vakhtang Kikabidze Frunzik Mkrtchyan Evgeni Leonov Elena Proklova Marina Dyuzheva pilot helicopter pilot misadventure moscow, russia"
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,20803.0,1973,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) Adventure Comedy 1973 
102684,Only God Forgives (2013),Drama|Thriller,77987.0,2013,Only God Forgives,"Ryan Gosling Kristin Scott Thomas Vithaya Pansringarm Rhatha Phongam Gordon Brown bangkok, thailand surrealism punishment suicidal police officer neon light neo-noir drug trafficker thai boxing emasculation vengeance vibrant","Only God Forgives Drama Thriller 2013 Ryan Gosling Kristin Scott Thomas Vithaya Pansringarm Rhatha Phongam Gordon Brown bangkok, thailand surrealism punishment suicidal police officer neon light neo-noir drug trafficker thai boxing emasculation vengeance vibrant"
